,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ma5,ma_v_5,ma20,ma_v_20,ma60,ma_v_60
224,000001.SZ,20171204,12.7081,13.0197,12.6594,12.9516,12.6594,0.29219999999999935,2.3082,1454023.45,1923315.712,13.0879,1589823.948,13.027,2132503.903,11.7346,1224362.5082
225,000001.SZ,20171205,12.8055,13.1366,12.7568,12.9516,12.9516,0.0,0.0,1723681.32,2301867.653,13.01,1581273.712,13.0942,2094829.806,11.7616,1231631.8842
226,000001.SZ,20171206,12.9126,12.9224,12.4549,12.7373,12.9516,-0.2142999999999997,-1.6546,1619844.96,2104168.537,12.8659,1592423.718,13.1405,1962680.7675,11.784,1245435.6077
227,000001.SZ,20171207,12.7081,12.7958,12.416,12.4939,12.7373,-0.2433999999999994,-1.9109,1181957.84,1526953.344,12.7588,1552888.144,13.1648,1907014.1925,11.8065,1254898.451
228,000001.SZ,20171208,12.5523,12.7471,12.416,12.7471,12.4939,0.25319999999999965,2.0266,1351315.04,1751423.112,12.7763,1466164.522,13.2033,1886702.331,11.8325,1269399.0992
229,000001.SZ,20171211,12.7373,13.2145,12.5426,13.1463,12.7471,0.39920000000000044,3.1317,2261952.73,2980735.572,12.8152,1627750.378,13.2325,1871454.656,11.8669,1295440.4322
230,000001.SZ,20171212,13.0489,13.1269,12.6789,12.6789,13.1463,-0.4673999999999996,-3.5554,1743405.79,2302354.901,12.7607,1631695.272,13.2359,1869609.822,11.8909,1310394.1383
231,000001.SZ,20171213,12.6594,12.8542,12.5426,12.786,12.6789,0.10709999999999908,0.8447,1289248.11,1679022.035,12.7704,1565575.902,13.2471,1870919.614,11.9185,1320744.3165
232,000001.SZ,20171214,12.8055,12.9613,12.5718,12.6594,12.786,-0.12659999999999982,-0.9901,1001997.98,1311131.917,12.8035,1529583.93,13.2423,1860978.773,11.9458,1322726.1533
233,000001.SZ,20171215,12.562,12.5913,12.3381,12.3868,12.6594,-0.2726000000000006,-2.1533,1099952.5,1405372.004,12.7315,1479311.422,13.2199,1812768.912,11.969,1330290.4482
234,000001.SZ,20171218,12.3965,12.5718,12.3089,12.416,12.3868,0.029200000000001225,0.2357,805464.52,1029422.753,12.5854,1188013.78,13.1468,1710845.847,11.9933,1333587.9742
235,000001.SZ,20171219,12.4549,12.971,12.4062,12.9321,12.416,0.5160999999999998,4.1567,2397942.95,3138687.565,12.6361,1318921.212,13.0899,1705976.604,12.0282,1360816.813
236,000001.SZ,20171220,12.8542,12.9613,12.786,12.9126,12.9321,-0.01950000000000074,-0.1508,1106245.07,1463802.116,12.6614,1282320.604,13.0003,1632777.2845,12.0602,1366134.986
237,000001.SZ,20171221,12.8347,13.3216,12.8152,13.1853,12.9126,0.2727000000000004,2.1119,1485203.44,2005617.683,12.7666,1378961.696,12.9608,1585580.3495,12.094,1379348.2445
238,000001.SZ,20171222,13.1463,13.2729,13.0976,13.1658,13.1853,-0.019499999999998963,-0.1479,742900.95,1004525.768,12.9224,1307551.386,12.9102,1491215.9135,12.1277,1381831.1333
239,000001.SZ,20171225,13.1658,13.4969,12.8152,12.9029,13.1658,-0.26290000000000013,-1.9968,1585567.18,2145040.658,13.0197,1463571.918,12.8771,1467290.006,12.1595,1399384.069
240,000001.SZ,20171226,12.9126,13.3314,12.8444,13.3021,12.9029,0.39919999999999867,3.0939,1123688.45,1510826.264,13.0937,1208721.018,12.8751,1435152.8035,12.2019,1401987.8615
241,000001.SZ,20171227,13.2242,13.419,12.8444,12.9418,13.3021,-0.36029999999999873,-2.7086,1366566.73,1848165.006,13.0996,1260785.35,12.8493,1425276.3935,12.2402,1412644.1703
242,000001.SZ,20171228,12.9321,13.1074,12.6789,12.8639,12.9418,-0.07790000000000141,-0.6019,1553030.47,2052944.539,13.0353,1274350.756,12.841,1433946.1315,12.278,1429907.6778
243,000001.SZ,20171229,12.8639,13.0782,12.7568,12.9516,12.8639,0.08769999999999989,0.6818,982915.53,1303222.04,12.9925,1322353.672,12.8557,1393845.2505,12.3136,1434918.2683
244,000001.SZ,20180102,13.0003,13.5651,12.971,13.3411,12.9516,0.38950000000000173,3.0074,2081592.55,2856543.822,13.0801,1421558.746,12.8751,1425223.7055,12.3525,1447524.3557
245,000001.SZ,20180103,13.3703,13.4969,12.8542,12.9808,13.3411,-0.3603000000000005,-2.7007,2962498.38,4006220.766,13.0158,1789320.732,12.8766,1487164.5585,12.3827,1484433.907
246,000001.SZ,20180104,12.971,13.0197,12.786,12.9029,12.9808,-0.07789999999999964,-0.6001,1854509.48,2454543.516,13.0081,1886909.282,12.8849,1498897.7845,12.4106,1504374.4387
247,000001.SZ,20180105,12.8639,13.0003,12.8055,12.9516,12.9029,0.04869999999999841,0.3774,1210312.72,1603289.517,13.0256,1818365.732,12.9078,1500315.5285,12.439,1514911.8955
248,000001.SZ,20180108,12.9029,12.9418,12.5231,12.6205,12.9516,-0.3310999999999993,-2.5564,2158620.81,2806099.169,12.9594,2053506.788,12.9014,1540680.817,12.465,1538599.3097
249,000001.SZ,20180109,12.6205,12.8542,12.5815,12.7373,12.6205,0.11679999999999957,0.9255,1344345.09,1754315.792,12.8386,1906057.296,12.881,1494800.435,12.4892,1543734.2172
250,000001.SZ,20180110,12.6984,13.1366,12.5815,13.1171,12.7373,0.37980000000000125,2.9818,2403277.36,3196055.83,12.8659,1794213.092,12.9029,1527794.0135,12.521,1575349.3008
251,000001.SZ,20180111,13.0587,13.234,12.9224,13.0489,13.1171,-0.06820000000000093,-0.5199,1443877.81,1937494.294,12.8951,1712086.758,12.916,1535525.4985,12.5487,1584891.175
252,000001.SZ,20180112,13.0976,13.3216,13.0587,13.195,13.0489,0.14610000000000056,1.1196,1353991.4,1833435.672,12.9438,1740822.494,12.9428,1553125.1695,12.5799,1595411.618
253,000001.SZ,20180115,13.1561,13.9546,13.1463,13.828,13.195,0.6329999999999991,4.7973,3122394.48,4376707.088,13.1853,1933577.228,13.0149,1654247.2685,12.624,1639754.7247
254,000001.SZ,20180116,13.7988,14.0033,13.6527,13.828,13.828,0.0,0.0,2444549.0,3479177.087,13.4034,2153618.01,13.0855,1736201.4925,12.6729,1662589.4577
255,000001.SZ,20180117,13.9546,14.4123,13.828,13.8572,13.828,0.029200000000001225,0.2112,2656294.01,3849312.882,13.5514,2204221.34,13.1317,1749119.0455,12.719,1696546.4922
256,000001.SZ,20180118,14.0228,14.3344,13.9059,14.3344,13.8572,0.47719999999999985,3.4437,2148026.8,3120455.742,13.8085,2345051.138,13.2028,1801208.132,12.775,1725370.7122
257,000001.SZ,20180119,14.4123,14.7336,14.2954,14.4123,14.3344,0.07789999999999964,0.5434,2571146.69,3832857.44,14.052,2588482.196,13.2642,1855505.2945,12.8337,1752739.8892
258,000001.SZ,20180122,14.2175,14.5486,14.052,14.0617,14.4123,-0.3506,-2.4326,2073867.14,3032799.07,14.0987,2378776.728,13.309,1922053.604,12.8805,1764636.2345
259,000001.SZ,20180123,13.9838,14.5097,13.9546,14.2662,14.0617,0.20449999999999946,1.4543,2388791.7,3492462.005,14.1864,2367625.268,13.3771,1962214.83,12.9306,1783145.3138
260,000001.SZ,20180124,14.2759,14.6849,14.1201,14.2565,14.2662,-0.00969999999999871,-0.068,2591292.12,3838734.922,14.2662,2354624.89,13.4248,2035595.0135,12.9809,1815875.3262
261,000001.SZ,20180125,14.0714,14.0909,13.6332,13.828,14.2565,-0.42850000000000144,-3.0056,2369984.59,3360822.344,14.1649,2399016.448,13.4692,2085765.9065,13.0264,1843831.4377
262,000001.SZ,20180126,13.8085,13.9643,13.6527,13.6819,13.828,-0.1460999999999988,-1.0566,2032988.65,2885104.627,14.0189,2291384.84,13.5101,2109763.8155,13.0671,1867642.7738
263,000001.SZ,20180129,13.6819,13.8767,13.2437,13.38,13.6819,-0.30189999999999984,-2.2066,2090546.68,2911452.095,13.8825,2294720.748,13.5315,2165145.373,13.1053,1890096.1648
264,000001.SZ,20180130,13.3411,13.4774,13.195,13.2924,13.38,-0.08760000000000012,-0.6547,1094739.86,1497708.872,13.6878,2035910.38,13.529,2115802.7385,13.1437,1891176.7823
265,000001.SZ,20180131,13.2437,13.6819,13.1755,13.6819,13.2924,0.38949999999999996,2.9302,1747729.14,2423104.767,13.5728,1867197.784,13.5641,2055064.2765,13.1783,1879019.547
266,000001.SZ,20180201,13.5845,13.9254,13.4774,13.6624,13.6819,-0.01950000000000074,-0.1425,2005614.75,2821583.609,13.5397,1794323.816,13.6021,2062619.54,13.2091,1841399.364
267,000001.SZ,20180202,13.5456,13.7306,13.2729,13.6819,13.6624,0.01950000000000074,0.1427,1176512.71,1637619.618,13.5397,1623028.628,13.6386,2060929.5395,13.2371,1822753.0868
268,000001.SZ,20180205,13.4385,14.1883,13.3703,14.1688,13.6819,0.48689999999999856,3.5587,2331997.9,3326355.314,13.6975,1671318.872,13.716,2069598.394,13.2736,1832327.1807
269,000001.SZ,20180206,13.8572,13.9546,13.5651,13.6332,14.1688,-0.5355999999999987,-3.7801,2582872.04,3641294.71,13.7656,1968945.308,13.7608,2131524.7415,13.2914,1832593.2775
270,000001.SZ,20180207,13.8475,13.9254,12.4257,12.5815,13.6332,-1.0517000000000003,-7.7143,3345716.97,4521586.59,13.5456,2288542.874,13.734,2178646.722,13.2909,1858683.5192
271,000001.SZ,20180208,12.4939,12.5815,12.2017,12.2115,12.5815,-0.370000000000001,-2.9408,2137815.06,2711464.886,13.2554,2314982.936,13.6921,2213343.5845,13.2851,1873262.899
272,000001.SZ,20180209,11.7635,11.7635,11.0819,11.3837,12.2115,-0.8277999999999999,-6.7789,2824949.75,3308553.501,12.7957,2644670.344,13.6016,2286891.502,13.2622,1900331.8148
273,000001.SZ,20180212,11.4714,11.5298,11.2572,11.413,11.3837,0.029300000000000992,0.2574,1228782.44,1439644.312,12.2446,2424027.252,13.4808,2192210.9,13.2385,1886409.0268
274,000001.SZ,20180213,11.559,11.8901,11.5298,11.6272,11.413,0.21419999999999995,1.8768,1298178.69,1562420.005,11.8434,2167088.582,13.3708,2134892.3845,13.201,1860646.5747
275,000001.SZ,20180214,11.6467,11.7148,11.4519,11.6856,11.6272,0.058400000000000674,0.5023,864190.24,1030474.41,11.6642,1670783.236,13.2622,2045287.196,13.1613,1833460.9485
276,000001.SZ,20180222,11.9291,12.2017,11.9291,12.1336,11.6856,0.4479999999999986,3.8338,1268406.07,1573562.575,11.6486,1496901.438,13.1522,2001306.1595,13.1184,1811763.8587
277,000001.SZ,20180223,12.2504,12.4549,12.1238,12.2796,12.1336,0.1460000000000008,1.2033,1013663.2,1278185.721,11.8278,1134644.128,13.0455,1923431.985,13.0902,1788172.543
278,000001.SZ,20180226,12.4355,12.5134,12.1238,12.2991,12.2796,0.019499999999998963,0.1588,1045758.74,1318960.463,12.005,1098039.388,12.9574,1872026.565,13.0588,1761765.3608
279,000001.SZ,20180227,12.3089,12.3673,11.8706,11.9583,12.2991,-0.34079999999999977,-2.7709,1285869.06,1590018.492,12.0712,1095577.462,12.842,1816880.433,13.0321,1748795.0897
280,000001.SZ,20180228,11.783,11.8706,11.6175,11.7343,11.9583,-0.2240000000000002,-1.8732,1214145.59,1463313.702,12.081,1165568.532,12.7159,1748023.1065,13.0053,1739590.3078
281,000001.SZ,20180301,11.6077,11.8317,11.5882,11.7246,11.7343,-0.00969999999999871,-0.0827,886957.18,1069354.491,11.9992,1089278.754,12.6107,1673871.736,12.9764,1728304.6787
282,000001.SZ,20180302,11.6077,11.7246,11.5396,11.6369,11.7246,-0.08769999999999989,-0.748,663124.16,791736.473,11.8706,1019170.946,12.5085,1605378.5115,12.9532,1716362.8195
283,000001.SZ,20180305,11.6175,11.7635,11.4909,11.5493,11.6369,-0.08760000000000012,-0.7528,754183.13,897244.265,11.7207,960855.824,12.4169,1538560.334,12.9347,1699183.6525
284,000001.SZ,20180306,11.6369,11.7927,11.4617,11.783,11.5493,0.2336999999999989,2.0235,1150162.49,1373438.382,11.6856,933714.51,12.3415,1541331.4655,12.9152,1694119.3032
285,000001.SZ,20180307,11.8317,12.0167,11.7246,11.7343,11.783,-0.04870000000000019,-0.4133,1427570.32,1744085.27,11.6856,976399.456,12.2441,1525323.5245,12.8949,1689184.1198
286,000001.SZ,20180308,11.7343,11.8317,11.6369,11.7927,11.7343,0.058400000000000674,0.4977,689755.03,832153.697,11.6992,936959.026,12.1506,1459530.5385,12.8792,1673682.621
287,000001.SZ,20180309,11.8317,11.8804,11.6661,11.7733,11.7927,-0.019399999999999196,-0.1645,943876.97,1139043.574,11.7265,993109.588,12.0552,1447898.7515,12.8672,1669714.6065
288,000001.SZ,20180312,11.8317,11.8512,11.6369,11.7148,11.7733,-0.05850000000000044,-0.4969,1268701.32,1526643.478,11.7596,1096013.226,11.9325,1394733.9225,12.85,1668337.7112
289,000001.SZ,20180313,11.7246,11.8999,11.6856,11.7051,11.7148,-0.009700000000000486,-0.0828,1082267.32,1309543.466,11.744,1082434.192,11.8361,1319703.6865,12.8259,1648676.2877
290,000001.SZ,20180314,11.6661,11.6856,11.5201,11.6077,11.7051,-0.09740000000000038,-0.8321,635594.13,757090.756,11.7187,924038.954,11.7874,1184197.5445,12.8081,1630212.76
291,000001.SZ,20180315,11.4811,11.5396,11.3545,11.4032,11.6077,-0.20449999999999946,-1.7618,1155694.73,1356878.634,11.6408,1017226.894,11.747,1135091.528,12.785,1627986.8703
292,000001.SZ,20180316,11.413,11.5396,11.3351,11.3351,11.4032,-0.06809999999999938,-0.5972,962983.38,1130784.17,11.5532,1021048.176,11.7445,1041993.2095,12.763,1627336.627
293,000001.SZ,20180319,11.3545,11.5298,11.3058,11.5201,11.3351,0.18499999999999872,1.6321,808538.72,947664.744,11.5142,929015.656,11.7499,1020981.0235,12.7485,1622479.7307
294,000001.SZ,20180320,11.4324,11.5688,11.413,11.5103,11.5201,-0.009799999999998477,-0.0851,776150.02,916858.475,11.4753,867792.196,11.744,994879.59,12.7334,1621991.1557
295,000001.SZ,20180321,11.6369,11.8025,11.5396,11.5882,11.5103,0.07789999999999964,0.6768,1445109.51,1736437.401,11.4714,1029695.272,11.7392,1023925.5535,12.711,1606110.5983
296,000001.SZ,20180322,11.5882,11.6564,11.3156,11.3545,11.5882,-0.23370000000000068,-2.0167,984278.42,1155741.055,11.4616,995412.01,11.7002,1009719.171,12.6851,1604077.8208
297,000001.SZ,20180323,10.9553,11.0527,10.6339,11.0429,11.3545,-0.3116000000000003,-2.7443,1825690.75,2037734.4,11.4032,1167953.484,11.6384,1050320.5485,12.6494,1609752.6093
298,000001.SZ,20180326,10.8579,10.9066,10.5755,10.6437,11.0429,-0.39919999999999867,-3.615,1383598.51,1519435.011,11.2279,1282965.442,11.5556,1067212.537,12.6073,1620430.902
299,000001.SZ,20180327,10.8092,10.8774,10.5755,10.6534,10.6437,0.00969999999999871,0.0911,1103933.61,1213989.931,11.0565,1348522.16,11.4904,1058115.7645,12.5698,1612403.6758
300,000001.SZ,20180328,10.5658,10.8482,10.5073,10.6047,10.6534,-0.04870000000000019,-0.4571,1099023.39,1201023.442,10.8598,1279304.936,11.4339,1052359.6545,12.5249,1611992.5915
301,000001.SZ,20180329,10.6339,10.8774,10.2736,10.7605,10.6047,0.15580000000000105,1.4692,1330602.38,1445281.829,10.741,1348569.728,11.3857,1074541.9145,12.4885,1611393.1857
302,000001.SZ,20180330,10.7508,10.7605,10.595,10.6144,10.7605,-0.14610000000000056,-1.3577,752173.68,823438.18,10.6553,1133866.314,11.3346,1078994.3905,12.451,1598045.5725
303,000001.SZ,20180402,10.5852,10.7021,10.4197,10.4294,10.6144,-0.1850000000000005,-1.7429,1109316.43,1200911.98,10.6125,1079009.898,11.2786,1096751.0555,12.409,1600152.2542
304,000001.SZ,20180403,10.3223,10.3905,10.2347,10.2834,10.4294,-0.14599999999999902,-1.3999,890745.65,942237.8,10.5385,1036372.306,11.2036,1083780.2135,12.358,1580304.8058
305,000001.SZ,20180404,10.4002,10.7216,10.3223,10.5852,10.2834,0.30180000000000007,2.9348,1602488.73,1737258.898,10.5346,1137065.374,11.1461,1092526.134,12.3181,1557637.9783
306,000001.SZ,20180409,10.5171,10.8092,10.4489,10.7313,10.5852,0.1460999999999988,1.3802,1074795.76,1180084.371,10.5287,1085904.05,11.0931,1111778.1705,12.2819,1544642.7497
307,000001.SZ,20180410,10.7313,11.1598,10.6826,11.1208,10.7313,0.38949999999999996,3.6296,1390950.79,1562265.089,10.63,1213659.472,11.0604,1134131.8615,12.2514,1547653.3842
308,000001.SZ,20180411,11.0916,11.6077,11.0819,11.5201,11.1208,0.3993000000000002,3.5906,2095970.45,2458982.163,10.8482,1410990.276,11.0507,1175495.318,12.2331,1546609.2115
309,000001.SZ,20180412,11.4909,11.5201,11.1208,11.2182,11.5201,-0.30189999999999984,-2.6206,1173128.18,1364675.848,11.0351,1467466.782,11.0264,1180038.361,12.2077,1543755.5963
310,000001.SZ,20180413,11.3351,11.4811,11.15,11.2669,11.2182,0.04870000000000019,0.4341,1300255.97,1516155.527,11.1715,1407020.23,11.0093,1213271.453,12.1769,1525371.9065
311,000001.SZ,20180416,11.1695,11.1695,10.741,10.8092,11.2669,-0.4576999999999991,-4.0623,1427072.81,1593706.086,11.187,1477475.64,10.9796,1226840.357,12.1396,1525091.8232
312,000001.SZ,20180417,10.8287,11.15,10.8189,10.9163,10.8092,0.10709999999999908,0.9908,1301891.72,1468159.349,11.1461,1459663.826,10.9587,1243785.774,12.1016,1524223.4952
313,000001.SZ,20180418,11.15,11.3058,10.9845,11.1987,10.9163,0.2824000000000009,2.587,1475845.33,1692722.923,11.0819,1335638.802,10.9426,1277151.1045,12.0578,1496781.0093
314,000001.SZ,20180419,11.2182,11.3837,11.1208,11.1695,11.1987,-0.029200000000001225,-0.2607,849131.83,979593.564,11.0721,1270839.532,10.9256,1280800.195,12.0135,1470190.7232
315,000001.SZ,20180420,11.2085,11.2766,10.9066,11.0527,11.1695,-0.11679999999999957,-1.0457,958690.66,1090801.311,11.0293,1202526.47,10.8988,1256479.2525,11.9667,1441897.334
316,000001.SZ,20180423,11.004,11.3058,10.965,11.2669,11.0527,0.21419999999999995,1.938,1070289.35,1228544.006,11.1208,1131169.778,10.8944,1260779.799,11.9156,1423935.0432
317,000001.SZ,20180424,11.3253,11.6272,11.2766,11.5493,11.2669,0.2824000000000009,2.5065,1461098.8,1725152.198,11.2474,1163011.194,10.9197,1242550.2015,11.8679,1405434.245
318,000001.SZ,20180425,11.4519,11.5006,11.3253,11.374,11.5493,-0.1753,-1.5178,730286.48,854713.248,11.2825,1013899.424,10.9562,1209884.6,11.8231,1383041.234
319,000001.SZ,20180426,11.3545,11.3837,11.0137,11.1208,11.374,-0.2532000000000014,-2.2261,874235.91,1002483.154,11.2727,1018920.24,10.9796,1198399.715,11.7707,1357798.6375
320,000001.SZ,20180427,11.189,11.2085,10.3515,10.5658,11.1208,-0.5549999999999997,-4.9906,2709795.68,2958464.277,11.1754,1369141.244,10.9777,1278938.3295,11.7092,1359773.6968
321,000001.SZ,20180502,10.6826,10.741,10.5171,10.595,10.5658,0.029200000000001225,0.2764,1190523.18,1295804.42,11.041,1393188.01,10.9694,1271934.3695,11.6553,1340116.0067
322,000001.SZ,20180503,10.5755,10.595,10.2931,10.4684,10.595,-0.12659999999999982,-1.1949,1281355.57,1372765.845,10.8248,1357239.364,10.9621,1298393.464,11.6017,1327588.7887
323,000001.SZ,20180504,10.4489,10.5463,10.3807,10.4002,10.4684,-0.06820000000000093,-0.6515,710509.52,761302.468,10.63,1353283.972,10.9606,1278453.1185,11.552,1304588.1693
324,000001.SZ,20180507,10.4197,10.5463,10.3613,10.5268,10.4002,0.12659999999999982,1.2173,974309.67,1046743.101,10.5112,1373298.724,10.9728,1282631.3195,11.506,1302580.9995
325,000001.SZ,20180508,10.5463,10.8579,10.5171,10.7216,10.5268,0.19480000000000075,1.8505,1373305.68,1511546.681,10.5424,1106000.724,10.9796,1271172.167,11.4566,1296340.6085
326,000001.SZ,20180509,10.6923,10.741,10.595,10.6826,10.7216,-0.0389999999999997,-0.3638,627656.13,687036.874,10.5599,993427.314,10.9772,1248815.1855,11.407,1273374.6315
327,000001.SZ,20180510,10.741,10.7995,10.6242,10.7216,10.6826,0.0389999999999997,0.3651,552735.88,607349.997,10.6106,847703.376,10.9572,1206904.44,11.3576,1262978.351
328,000001.SZ,20180511,10.7508,10.8384,10.6729,10.7216,10.7216,0.0,0.0,772369.66,853271.166,10.6748,860075.404,10.9173,1140724.4005,11.3002,1236984.547
329,000001.SZ,20180514,10.7995,10.9358,10.741,10.8871,10.7216,0.16549999999999976,1.5436,1039297.16,1158064.201,10.7469,873072.902,10.9007,1134032.8495,11.2544,1211258.299
330,000001.SZ,20180515,10.8871,10.8968,10.7313,10.8287,10.8871,-0.058400000000000674,-0.5364,669261.44,742590.447,10.7683,732264.054,10.8788,1102483.123,11.2252,1166650.7068
331,000001.SZ,20180516,10.78,10.78,10.6047,10.6144,10.8287,-0.2142999999999997,-1.979,714362.08,782694.669,10.7547,749605.244,10.8691,1066847.5865,11.1986,1142926.4905
332,000001.SZ,20180517,10.6242,10.6534,10.4976,10.5365,10.6144,-0.07789999999999964,-0.7339,586494.38,635675.44,10.7177,756356.944,10.8501,1031077.7195,11.1844,1105618.901
333,000001.SZ,20180518,10.5268,10.6826,10.4781,10.6729,10.5365,0.13640000000000008,1.2945,578384.77,628250.184,10.7079,717559.966,10.8238,986204.6915,11.1721,1094778.9398
334,000001.SZ,20180521,10.78,10.8189,10.6437,10.6631,10.6729,-0.009800000000000253,-0.0918,763533.57,838750.577,10.6631,662407.248,10.7985,981924.7785,11.156,1085868.1878
335,000001.SZ,20180522,10.6631,10.6923,10.5073,10.5755,10.6631,-0.08760000000000012,-0.8215,589871.85,639815.249,10.6125,646529.33,10.7746,963483.838,11.1375,1081296.2147
336,000001.SZ,20180523,10.5365,10.5365,10.3418,10.371,10.5755,-0.20449999999999946,-1.9337,991016.29,1058587.812,10.5638,701860.172,10.7298,959520.185,11.1082,1076673.0517
337,000001.SZ,20180524,10.3807,10.4002,10.3028,10.332,10.371,-0.0389999999999997,-0.376,688152.02,730678.763,10.5229,722191.7,10.669,920872.846,11.0757,1071247.8653
338,000001.SZ,20180525,10.332,10.3905,10.2736,10.3126,10.332,-0.019400000000000972,-0.1878,593335.67,629735.45,10.4508,725181.88,10.6159,914025.3055,11.0426,1063707.4808
339,000001.SZ,20180528,10.3028,10.3807,10.2347,10.3126,10.3126,0.0,0.0,569400.92,602590.746,10.3807,686355.35,10.5755,898783.556,11.0152,1051766.3452
340,000001.SZ,20180529,10.3028,10.3515,10.0789,10.1081,10.3126,-0.20449999999999946,-1.983,889494.97,930386.966,10.2873,746279.974,10.5526,807768.5205,10.9881,1046355.5015
341,000001.SZ,20180530,10.0204,10.0204,9.7867,9.8159,10.1081,-0.2922000000000011,-2.8908,1124447.04,1139918.753,10.1762,772966.124,10.5137,804464.7135,10.9562,1050313.6658
342,000001.SZ,20180531,9.8451,9.923,9.7575,9.9133,9.8159,0.09740000000000038,0.9923,987360.38,999216.332,10.0925,832807.796,10.4859,789764.954,10.9275,1055717.6028
343,000001.SZ,20180601,9.8841,10.0204,9.8062,9.923,9.9133,0.009700000000000486,0.0978,597211.16,608398.867,10.0146,833582.894,10.462,784100.036,10.9004,1053101.4033
344,000001.SZ,20180604,9.962,10.0399,9.8841,10.0009,9.923,0.07789999999999964,0.785,593038.35,608291.978,9.9522,838310.38,10.4357,765036.47,10.8707,1043816.001
345,000001.SZ,20180605,10.0204,10.0302,9.8451,9.9912,10.0009,-0.009700000000000486,-0.097,656540.75,670740.302,9.9289,791719.536,10.3992,729198.2235,10.8417,1030965.5082
346,000001.SZ,20180606,9.9815,9.9912,9.8354,9.8744,9.9912,-0.11679999999999957,-1.169,712743.41,724032.796,9.9406,709378.81,10.3588,733452.5875,10.8097,1031348.6478
347,000001.SZ,20180607,9.9328,10.186,9.9133,10.0983,9.8744,0.22390000000000043,2.2675,1262638.2,1306425.478,9.9776,764434.374,10.3277,768947.7035,10.7818,1036661.335
348,000001.SZ,20180608,10.0594,10.0594,9.7964,9.8549,10.0983,-0.2433999999999994,-2.4103,1099379.82,1114968.856,9.9639,864868.106,10.2843,785298.2115,10.7508,1033839.31
349,000001.SZ,20180611,9.7964,9.8646,9.738,9.777,9.8549,-0.07790000000000141,-0.7905,721374.98,724687.998,9.9192,890535.432,10.2288,769402.1025,10.7186,1027824.4377
350,000001.SZ,20180612,9.7672,9.8159,9.6893,9.7964,9.777,0.019400000000000972,0.1984,913300.72,914001.701,9.8802,941887.426,10.1772,781604.0665,10.6885,1032452.8808
351,000001.SZ,20180613,9.777,9.7964,9.6893,9.6893,9.7964,-0.10710000000000086,-1.0933,530584.31,530483.756,9.8432,905455.606,10.1309,772415.178,10.6599,1022034.3738
352,000001.SZ,20180614,9.6893,9.8841,9.6601,9.8062,9.6893,0.11690000000000111,1.2065,866392.01,872487.574,9.7848,826206.368,10.0944,786410.0595,10.6344,1020424.5177
353,000001.SZ,20180615,9.8159,10.0204,9.7964,9.9036,9.8062,0.09740000000000038,0.9932,1248707.88,1273412.999,9.7945,856071.98,10.056,819926.215,10.6075,1027760.6703
354,000001.SZ,20180619,9.7867,9.8841,9.5627,9.6114,9.9036,-0.2922000000000011,-2.9504,1565874.47,1565756.559,9.7614,1024971.878,10.0034,860043.26,10.5758,1040922.7445
355,000001.SZ,20180620,9.6114,9.6893,9.5043,9.6504,9.6114,0.0389999999999997,0.4058,763637.31,752950.7,9.7322,995039.196,9.9571,868731.533,10.5435,1029564.8745
356,000001.SZ,20180621,9.6699,9.777,9.6017,9.6017,9.6504,-0.04870000000000019,-0.5046,840070.77,836014.838,9.7147,1056936.488,9.9187,861184.257,10.5143,1027161.4137
357,000001.SZ,20180622,9.5433,9.6114,9.514,9.592,9.6017,-0.00969999999999871,-0.101,657818.51,645752.909,9.6718,1015221.788,9.8817,859667.5815,10.4901,1007696.8763
358,000001.SZ,20180625,9.6504,9.6601,9.1343,9.2122,9.592,-0.37980000000000125,-3.9595,1195212.6,1154559.08,9.5335,1004522.732,9.8266,889761.428,10.4663,1004557.1112
359,000001.SZ,20180626,9.144,9.1927,8.8519,9.1148,9.2122,-0.0973999999999986,-1.0573,1124156.94,1042528.543,9.4342,916179.226,9.7667,917499.229,10.4406,1004894.1667
360,000001.SZ,20180627,9.0661,9.1537,8.7934,8.8519,9.1148,-0.26290000000000013,-2.8843,1045142.68,958871.648,9.2745,972480.3,9.7039,925281.6145,10.4114,1003996.1548
361,000001.SZ,20180628,8.7155,8.8421,8.6376,8.6863,8.8519,-0.1656000000000013,-1.8708,1110764.03,996801.234,9.0914,1026618.952,9.6475,924597.464,10.3768,1000332.1823
362,000001.SZ,20180629,8.774,8.8908,8.7253,8.8519,8.6863,0.1656000000000013,1.9065,675299.68,611346.088,8.9434,1030115.186,9.5944,908994.429,10.3475,999050.949
363,000001.SZ,20180702,8.8129,8.8129,8.326,8.3844,8.8519,-0.46750000000000114,-5.2814,1315520.13,1158545.868,8.7779,1054176.692,9.5175,944909.8775,10.3134,1002487.6773
364,000001.SZ,20180703,8.4623,8.4721,8.2286,8.4429,8.3844,0.05850000000000044,0.6977,1274838.57,1096657.033,8.6435,1084313.018,9.4396,978999.8885,10.2827,1008889.226
365,000001.SZ,20180704,8.4039,8.5208,8.3844,8.3844,8.4429,-0.05850000000000044,-0.6929,711153.37,617278.559,8.55,1017515.156,9.3592,981730.5195,10.246,994033.6367
366,000001.SZ,20180705,8.3942,8.5013,8.326,8.3747,8.3844,-0.00969999999999871,-0.1157,835768.77,722169.579,8.4877,962516.104,9.2842,987881.7875,10.2067,990049.8535
